,Name,Artist,Features,Streams,Week
18408,"thank u, next",Ariana Grande,,6461526,2/8/2019
18409,ZEZE ,Kodak Black,"Travis Scott, Offset",6361669,2/8/2019
18410,Mo Bamba,Sheck Wes,,6047127,2/8/2019
18411,Dancing With A Stranger,"Sam Smith, Normani",,5856069,2/8/2019
18412,Keanu Reeves,Logic,,5369783,2/8/2019
18413,Saturday Nights,Khalid,,5331381,2/8/2019
18414,Leave Me Alone,Flipp Dinero,,5228537,2/8/2019
18415,Nights Like This ,Kehlani,Ty Dolla $ign,5141519,2/8/2019
18416,Wake Up in the Sky,Gucci Mane,,5111560,2/8/2019
18417,i'm so tired...,"Lauv, Troye Sivan",,4812021,2/8/2019
18418,Lucid Dreams,Juice WRLD,,4768152,2/8/2019
18419,SAD!,XXXTENTACION,,4695842,2/8/2019
18420,when the party's over,Billie Eilish,,4662338,2/8/2019
18421,Swervin,A Boogie Wit da Hoodie,6ix9ine,4575783,2/8/2019
18422,Better Now,Post Malone,,4540171,2/8/2019
18423,Armed And Dangerous,Juice WRLD,,4486693,2/8/2019
18424,Splashin,Rich The Kid,,4444881,2/8/2019
18425,Money,Cardi B,,4420447,2/8/2019
18426,Startender,A Boogie Wit da Hoodie,Offset and Tyga,4399111,2/8/2019
18427,High Hopes,Panic! At The Disco,,4365653,2/8/2019
18428,Eastside,"benny blanco, Halsey, Khalid",,4246310,2/8/2019
18429,Better,Khalid,,4194082,2/8/2019
18430,Moonlight,XXXTENTACION,,3972482,2/8/2019
18431,lovely,"Billie Eilish, Khalid",,3924346,2/8/2019
18432,One Call,Gunna,,3882313,2/8/2019
18433,Space Cadet ,Metro Boomin,Gunna,3821697,2/8/2019
18434,Hope,The Chainsmokers,,3813062,2/8/2019
18435,MIA ,Bad Bunny,Drake,3751071,2/8/2019
18436,Pure Water,"Mustard, Migos",,3737381,2/8/2019
18437,First Off ,Future,Travis Scott,3722409,2/8/2019
18438,Taste ,Tyga,Offset,3566021,2/8/2019
18439,Shallow,Lady Gaga,,3404544,2/8/2019
18440,Jocelyn Flores,XXXTENTACION,,3391855,2/8/2019
18441,rockstar ,Post Malone,21 Savage,3298741,2/8/2019
18442,idontwannabeyouanymore,Billie Eilish,,3242721,2/8/2019
18443,Let Me Down Slowly,Alec Benjamin,,3186940,2/8/2019
18444,Crushed Up,Future,,3179802,2/8/2019
18445,Nonstop,Drake,,3151656,2/8/2019
18446,Pure Cocaine,Lil Baby,,3134323,2/8/2019
18447,YOSEMITE,Travis Scott,,3117327,2/8/2019
18448,Calling My Spirit,Kodak Black,,3105218,2/8/2019
18449,Sweet but Psycho,Ava Max,,3078080,2/8/2019
18450,Noticed,Lil Mosey,,3038842,2/8/2019
18451,Roses ,"benny blanco, Juice WRLD",Brendon Urie,3029933,2/8/2019
18452,Nuketown ,Ski Mask The Slump God,Juice WRLD,3008531,2/8/2019
18453,Racks on Racks,Lil Pump,,2998899,2/8/2019
18454,I Like It,Cardi B,,2931694,2/8/2019
18455,whoa (mind in awe),XXXTENTACION,,2909639,2/8/2019
18456,Taki Taki ,"DJ Snake, Selena Gomez, Ozuna, Cardi B, Selena Gomez, Ozuna, Cardi B",,2906973,2/8/2019
18457,Yes Indeed,"Lil Baby, Drake",,2897502,2/8/2019
18458,Lost in the Fire,Gesaffelstein,,2872821,2/8/2019
18459,Close To Me,"Ellie Goulding, Diplo",,2869910,2/8/2019
18460,Sauce!,XXXTENTACION,,2845866,2/8/2019
18461,I Fall Apart,Post Malone,,2844720,2/8/2019
18462,Envy Me,Calboy,,2815532,2/8/2019
18463,Psycho ,Post Malone,Ty Dolla $ign,2795787,2/8/2019
18464,No Stylist,French Montana,,2780972,2/8/2019
18465,monster,21 Savage,,2754998,2/8/2019
18466,Fuck Love ,XXXTENTACION,Trippie Redd,2749732,2/8/2019
18467,KIKA,6ix9ine,,2744416,2/8/2019
18468,Murder On My Mind,YNW Melly,,2716551,2/8/2019
18469,Fine China,Future,,2713857,2/8/2019
18470,imagine,Ariana Grande,,2649057,2/8/2019
18471,Beautiful ,Bazzi,Camila Cabello,2647624,2/8/2019
18472,God's Plan,Drake,,2644638,2/8/2019
18473,Youngblood,5 Seconds of Summer,,2643564,2/8/2019
18474,BAD!,XXXTENTACION,,2641764,2/8/2019
18475,Best Part ,H.E.R.,Daniel Caesar,2630070,2/8/2019
18476,Faucet Failure,Ski Mask The Slump God,,2621688,2/8/2019
18477,10 Freaky Girls ,"Metro Boomin, 21 Savage, 21 Savage",,2609942,2/8/2019
18478,Never Recover,Lil Baby,,2579089,2/8/2019
18479,bellyache,Billie Eilish,,2562361,2/8/2019
18480,Be Alright,Dean Lewis,,2556316,2/8/2019
18481,FEFE,6ix9ine,,2532268,2/8/2019
18482,All Girls Are The Same,Juice WRLD,,2528633,2/8/2019
18483,Ric Flair Drip,"Offset, Metro Boomin",,2500336,2/8/2019
18484,Look Alive ,BlocBoy JB,Drake,2484675,2/8/2019
18485,Girls Like You ,Maroon 5,Cardi B,2479613,2/8/2019
18486,ocean eyes,Billie Eilish,,2473382,2/8/2019
18487,Nothing Breaks Like a Heart ,Mark Ronson,Miley Cyrus,2452230,2/8/2019
18488,changes,XXXTENTACION,,2449999,2/8/2019
18489,Bleed It,Blueface,,2445246,2/8/2019
18490,I Like Me Better,Lauv,,2396419,2/8/2019
18491,no tears left to cry,Ariana Grande,,2376923,2/8/2019
18492,Mixed Personalities ,YNW Melly,Kanye West,2353679,2/8/2019
18493,"Swan Song (From the Motion Picture ""Alita: Battle Angel"")",Dua Lipa,,2348011,2/8/2019
18494,Bohemian Rhapsody - Remastered 2011,Queen,,2334163,2/8/2019
18495,Arms Around You ,XXXTENTACION,"Maluma, Swae Lee",2333438,2/8/2019
18496,Lie To Me ,5 Seconds of Summer,Julia Michaels,2330411,2/8/2019
18497,Secreto,Anuel AA,,2325287,2/8/2019
18498,This Feeling,The Chainsmokers,,2304601,2/8/2019
18499,Congratulations,Post Malone,,2282630,2/8/2019
18500,breathin,Ariana Grande,,2267170,2/8/2019
18501,XO TOUR Llif3,Lil Uzi Vert,,2219041,2/8/2019
18502,Topanga,Trippie Redd,,2210985,2/8/2019
18503,goosebumps,Travis Scott,,2205352,2/8/2019
18504,Lean Wit Me,Juice WRLD,,2194117,2/8/2019
18505,Demons and Angels ,A Boogie Wit da Hoodie,Juice WRLD,2189610,2/8/2019
18506,Love Lies,"Khalid, Normani",,2177706,2/8/2019
18507,Falling Down,"Lil Peep, XXXTENTACION",,2168913,2/8/2019
18508,Meant to Be,"Bebe Rexha, Florida Georgia Line",Florida Georgia Line,2148913,2/8/2019
18509,1400 / 999 Freestyle,Trippie Redd,,2141970,2/8/2019
18510,In My Feelings,Drake,,2140550,2/8/2019
18511,Speechless,Dan + Shay,,2108840,2/8/2019
18512,BIG BANK ,YG,"2 Chainz, Big Sean, Nicki Minaj",2108288,2/8/2019
18513,Giant ,"Calvin Harris, Rag'n'Bone Man, Rag'n'Bone Man",,2093266,2/8/2019
18514,Everybody Dies In Their Nightmares,XXXTENTACION,,2091865,2/8/2019
18515,Trip,Ella Mai,,2082273,2/8/2019
18516,Butterfly Doors,Lil Pump,,2071783,2/8/2019
18517,can't leave without it,21 Savage,,2053460,2/8/2019
18518,STARGAZING,Travis Scott,,2010117,2/8/2019
18519,Calma - Remix,"Pedro Capo, Farruko",,2007726,2/8/2019
18520,Mine,Bazzi,,2004651,2/8/2019
18521,Talk To Me,"Tory Lanez, Rich The Kid",Lil Wayne,1998374,2/8/2019
18522,Twerk ,City Girls,Cardi B,1992994,2/8/2019
18523,Nice For What,Drake,,1978758,2/8/2019
18524,Young Dumb & Broke,Khalid,,1964147,2/8/2019
18525,Undecided,Chris Brown,,1963535,2/8/2019
18526,Silence,Marshmello,,1961719,2/8/2019
18527,SLOW DANCING IN THE DARK,Joji,,1953287,2/8/2019
18528,Kamikaze,Lil Mosey,,1945345,2/8/2019
18529,Walk,Comethazine,,1936312,2/8/2019
18530,HUMBLE.,Kendrick Lamar,,1934361,2/8/2019
18531,No Role Modelz,J. Cole,,1931489,2/8/2019
18532,God is a woman,Ariana Grande,,1926453,2/8/2019
18533,3 Nights,Dominic Fike,,1926198,2/8/2019
18534,Everyday,"Logic, Marshmello",,1922020,2/8/2019
18535,Project Dreams,Marshmello,,1919260,2/8/2019
18536,Tequila,Dan + Shay,,1918170,2/8/2019
18537,I've Been Waiting,"Lil Peep, iLoveMakonnen",,1884888,2/8/2019
18538,Girls Have Fun ,Tyga,"G-Eazy, Rich The Kid",1873846,2/8/2019
18539,Lost In Japan,Shawn Mendes,,1856548,2/8/2019
18540,The Middle,"Zedd, Maren Morris, Grey",,1847259,2/8/2019
18541,my boy,Billie Eilish,,1846762,2/8/2019
18542,Candy Paint,Post Malone,,1845336,2/8/2019
18543,Location,Khalid,,1840352,2/8/2019
18544,you should see me in a crown,Billie Eilish,,1836873,2/8/2019
18545,Put a Date On It ,Yo Gotti,Lil Baby,1832638,2/8/2019
18546,Alone,Marshmello,,1824761,2/8/2019
18547,Plug Walk,Rich The Kid,,1794421,2/8/2019
18548,Lucky You ,Eminem,Joyner Lucas,1791692,2/8/2019
18549,Hide ,Juice WRLD,Seezyn,1790208,2/8/2019
18550,What A Time ,Julia Michaels,Niall Horan,1783145,2/8/2019
18551,Beautiful Crazy,Luke Combs,,1780493,2/8/2019
18552,Natural,Imagine Dragons,,1754310,2/8/2019
18553,Someone You Loved,Lewis Capaldi,,1753941,2/8/2019
18554,I Love It,Kanye West,,1752127,2/8/2019
18555,Look At Me!,XXXTENTACION,,1750752,2/8/2019
18556,New Patek,Lil Uzi Vert,,1750152,2/8/2019
18557,Lust,Lil Skies,,1738394,2/8/2019
18558,Say You Won't Let Go,James Arthur,,1722938,2/8/2019
18559,So Close,NOTD,,1713289,2/8/2019
18560,all my friends,21 Savage,,1710562,2/8/2019
18561,comethru,Jeremy Zucker,,1708071,2/8/2019
18562,Solo de Mi,Bad Bunny,,1705714,2/8/2019
18563,Praise The Lord (Da Shine) ,A$AP Rocky,Skepta,1693156,2/8/2019
18564,Thunder,Imagine Dragons,,1688708,2/8/2019
18565,Bank Account,21 Savage,,1682317,2/8/2019
18566,All The Stars,"Kendrick Lamar, SZA",,1678885,2/8/2019
18567,Hope,XXXTENTACION,,1674435,2/8/2019
18568,Wasted ,Juice WRLD,Lil Uzi Vert,1655686,2/8/2019
18569,BUTTERFLY EFFECT,Travis Scott,,1654261,2/8/2019
18570,Ruin My Life,Zara Larsson,,1653005,2/8/2019
18571,FRIENDS,"Marshmello, Anne",,1652931,2/8/2019
18572,Uproar,Lil Wayne,,1652078,2/8/2019
18573,Nowadays ,Lil Skies,Landon Cube,1648075,2/8/2019
18574,REEL IT IN,Aminé,,1641252,2/8/2019
18575,Don't Stop Me Now - Remastered,Queen,,1621208,2/8/2019
18576,I'm a Mess,Bebe Rexha,,1618013,2/8/2019
18577,come out and play,Billie Eilish,,1615783,2/8/2019
18578,Baila Baila Baila,Ozuna,,1615492,2/8/2019
18579,Don't Come Out The House ,"Metro Boomin, 21 Savage, 21 Savage",,1613266,2/8/2019
18580,OTW,Khalid,,1613058,2/8/2019
18581,Let You Down,NF,,1611853,2/8/2019
18582,bitches broken hearts,Billie Eilish,,1611260,2/8/2019
18583,Call Out My Name,The Weeknd,,1592649,2/8/2019
18584,Foot Fungus,Ski Mask The Slump God,,1586434,2/8/2019
18585,Trampoline,SHAED,,1578735,2/8/2019
18586,Let Me Go,"Hailee Steinfeld, Alesso",,1574534,2/8/2019
18587,Body ,Loud Luxury,Brando,1566927,2/8/2019
18588,Te Boté - Remix,Nio Garcia,,1563963,2/8/2019
18589,Believer,Imagine Dragons,,1557505,2/8/2019
18590,COPYCAT,Billie Eilish,,1555267,2/8/2019
18591,Ella Quiere Beber - Remix,Anuel AA,,1551068,2/8/2019
18592,1950,King Princess,,1550207,2/8/2019
18593,the remedy for a broken heart (why am I so in love),XXXTENTACION,,1538372,2/8/2019
18594,Walk It Talk It,Migos,,1533466,2/8/2019
18595,rockstar,Post Malone,,9855305,1/12/2018
18596,Finesse - Remix; feat. Cardi B,"Bruno Mars, Cardi B",,8504248,1/12/2018
18597,No Limit,G-Eazy,,7685058,1/12/2018
18598,Bartier Cardi ,Cardi B,21 Savage,7439471,1/12/2018
18599,I Fall Apart,Post Malone,,6971450,1/12/2018
18600,Ric Flair Drip,"Offset, Metro Boomin",,6419256,1/12/2018
18601,All The Stars,"Kendrick Lamar, SZA",,6406373,1/12/2018
18602,Him & I ,"G-Eazy, Halsey",,6239280,1/12/2018
18603,Havana,Camila Cabello,,5860925,1/12/2018
18604,LOVE.,Kendrick Lamar,,5657847,1/12/2018
18605,Codeine Dreaming ,Kodak Black,Lil Wayne,5505158,1/12/2018
18606,Let You Down,NF,,5215443,1/12/2018
18607,Candy Paint,Post Malone,,5110437,1/12/2018
18608,Filthy,Justin Timberlake,,5048103,1/12/2018
18609,Gucci Gang,Lil Pump,,4996794,1/12/2018
18610,River ,Eminem,Ed Sheeran,4875212,1/12/2018
18611,XO TOUR Llif3,Lil Uzi Vert,,4828478,1/12/2018
18612,PICK IT UP ,Famous Dex,A$AP Rocky,4680932,1/12/2018
18613,Let Me Go,"Hailee Steinfeld, Alesso",,4589237,1/12/2018
18614,Meant to Be,"Bebe Rexha, Florida Georgia Line",Florida Georgia Line,4497907,1/12/2018
18615,MotorSport,Migos,,4457378,1/12/2018
18616,Bank Account,21 Savage,,4419534,1/12/2018
18617,Wolves,Selena Gomez,,4409183,1/12/2018
18618,Too Good At Goodbyes,Sam Smith,,4362005,1/12/2018
18619,Plain Jane,A$AP Ferg,,4361670,1/12/2018
18620,HUMBLE.,Kendrick Lamar,,4306140,1/12/2018
18621,Sky Walker ,Miguel,Travis Scott,4290792,1/12/2018
18622,Perfect,Ed Sheeran,,4268123,1/12/2018
18623,New Rules,Dua Lipa,,4227667,1/12/2018
18624,Congratulations,Post Malone,,4113995,1/12/2018
18625,Young Dumb & Broke,Khalid,,4014104,1/12/2018
18626,Betrayed,Lil Xan,,3929719,1/12/2018
18627,Silence,Marshmello,,3884863,1/12/2018
18628,Never Be the Same,Camila Cabello,,3815871,1/12/2018
18629,1-800-273-8255,Logic,,3745379,1/12/2018
18630,What Lovers Do ,Maroon 5,SZA,3728239,1/12/2018
18631,Stir Fry,Migos,,3700208,1/12/2018
18632,Tell Me You Love Me,Demi Lovato,,3688248,1/12/2018
18633,I Get The Bag ,Gucci Mane,Migos,3648863,1/12/2018
18634,Bodak Yellow,Cardi B,,3615183,1/12/2018
18635,Bad At Love,Halsey,,3459502,1/12/2018
18636,goosebumps,Travis Scott,,3327102,1/12/2018
18637,BUTTERFLY EFFECT,Travis Scott,,3257935,1/12/2018
18638,Thunder,Imagine Dragons,,3252233,1/12/2018
18639,Roll In Peace ,Kodak Black,XXXTENTACION,3212271,1/12/2018
18640,End Game,Taylor Swift,,3164402,1/12/2018
18641,Location,Khalid,,3163879,1/12/2018
18642,The Way Life Goes ,Lil Uzi Vert,Oh Wonder,3090793,1/12/2018
18643,Unforgettable,French Montana,,3036983,1/12/2018
18644,Wanted You ,NAV,Lil Uzi Vert,3012676,1/12/2018
18645,Sorry Not Sorry,Demi Lovato,,2956614,1/12/2018
18646,Jocelyn Flores,XXXTENTACION,,2952867,1/12/2018
18647,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,,2868264,1/12/2018
18648,Rewrite The Stars,"Zac Efron, Zendaya",,2833539,1/12/2018
18649,Fuck Love ,XXXTENTACION,Trippie Redd,2813994,1/12/2018
18650,IDGAF,Dua Lipa,,2801608,1/12/2018
18651,Saint,Huncho Jack,,2787070,1/12/2018
18652,I Miss You ,Clean Bandit,Julia Michaels,2701157,1/12/2018
18653,Rubbin Off The Paint,YBN Nahmir,,2692281,1/12/2018
18654,Nowadays ,Lil Skies,Landon Cube,2613131,1/12/2018
18655,Ghostface Killers,21 Savage,,2603261,1/12/2018
18656,Slippery ,Migos,Gucci Mane,2593273,1/12/2018
18657,This Is Me,Keala Settle,,2570227,1/12/2018
18658,Designer,Lil Pump,,2567244,1/12/2018
18659,Drowning ,A Boogie Wit da Hoodie,Kodak Black,2494436,1/12/2018
18660,GUMMO,6ix9ine,,2484706,1/12/2018
18661,DNA.,Kendrick Lamar,,2484315,1/12/2018
18662,Shape of You,Ed Sheeran,,2464024,1/12/2018
18663,Go Flex,Post Malone,,2341546,1/12/2018
18664,Real Friends,Camila Cabello,,2339051,1/12/2018
18665,Échame La Culpa,Luis Fonsi,,2337131,1/12/2018
18666,Feel It Still,Portugal. The Man,,2306298,1/12/2018
18667,Dubai Shit,Huncho Jack,,2303477,1/12/2018
18668,The Greatest Show,Hugh Jackman,,2302090,1/12/2018
18669,How Long,Charlie Puth,,2287917,1/12/2018
18670,Believer,Imagine Dragons,,2281315,1/12/2018
18671,Home ,"Machine Gun Kelly, X Ambassadors, Bebe Rexha",,2267969,1/12/2018
18672,MIC Drop ,BTS,Desiigner,2264515,1/12/2018
18673,Go Legend,"Big Sean, Metro Boomin",,2233975,1/12/2018
18674,Body Like A Back Road,Sam Hunt,,2183403,1/12/2018
18675,Sober,G-Eazy,,2145086,1/12/2018
18676,Never Enough,Loren Allred,,2138590,1/12/2018
18677,A Million Dreams,Ziv Zaifman,,2117766,1/12/2018
18678,Love Galore ,SZA,Travis Scott,2106003,1/12/2018
18679,Redbone,Childish Gambino,,2096245,1/12/2018
18680,Rake It Up,Yo Gotti,,2093230,1/12/2018
18681,Plain Jane REMIX,A$AP Ferg,,2066321,1/12/2018
18682,Ice Tray,Quality Control,,2065643,1/12/2018
18683,For You,"Liam Payne, Rita Ora",,2045781,1/12/2018
18684,New Freezer ,Rich The Kid,Kendrick Lamar,2035386,1/12/2018
18685,White Iverson,Post Malone,,2016953,1/12/2018
18686,Sensualidad,Bad Bunny,,2011856,1/12/2018
18687,Magnolia,Playboi Carti,,2011792,1/12/2018
18688,The Other Side,Hugh Jackman,,2010275,1/12/2018
18689,Attention,Charlie Puth,,1974154,1/12/2018
18690,Mask Off,Future,,1972464,1/12/2018
18691,Losin Control,Russ,,1959396,1/12/2018
18692,Wait,Maroon 5,,1954887,1/12/2018
18693,The Weekend,SZA,,1942835,1/12/2018
18694,Sauce It Up,Lil Uzi Vert,,1921901,1/12/2018
18695,That's What I Like,Bruno Mars,,1904034,1/12/2018
18696,Relationship ,Young Thug,Future,1874545,1/12/2018
18697,Marry Me,Thomas Rhett,,1861312,1/12/2018
18698,Delicate,Taylor Swift,,1856942,1/12/2018
18699,Say You Won't Let Go,James Arthur,,1850900,1/12/2018
18700,Tip Toe ,Jason Derulo,French Montana,1831110,1/12/2018
18701,The Weekend - Funk Wav Remix,SZA,,1828254,1/12/2018
18702,What Ifs,Kane Brown,,1813165,1/12/2018
18703,It's A Vibe,2 Chainz,,1807133,1/12/2018
18704,iSpy ,KYLE,Lil Yachty,1798190,1/12/2018
18705,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,,1796584,1/12/2018
18706,Dusk Till Dawn,ZAYN,,1794457,1/12/2018
18707,Despacito,Luis Fonsi,,1790194,1/12/2018
18708,So Far Away ,Martin Garrix,"Jamie Scott, Romy Dya",1782571,1/12/2018
18709,Mi Gente,J Balvin,,1780184,1/12/2018
18710,Transportin',Kodak Black,,1775232,1/12/2018
18711,La Modelo,"Ozuna, Cardi B",,1771671,1/12/2018
18712,Everybody Dies In Their Nightmares,XXXTENTACION,,1765206,1/12/2018
18713,Bad and Boujee ,Migos,Lil Uzi Vert,1765016,1/12/2018
18714,I'm the One ,DJ Khaled,"Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",1759652,1/12/2018
18715,Strip That Down,Liam Payne,,1752779,1/12/2018
18716,Corazón,Maluma,,1752229,1/12/2018
18717,Bounce Back,Big Sean,,1739236,1/12/2018
18718,Crew ,GoldLink,"Brent Faiyaz, Shy Glizzy",1735913,1/12/2018
18719,I Like Me Better,Lauv,,1728903,1/12/2018
18720,Look What You Made Me Do,Taylor Swift,,1722083,1/12/2018
18721,Red Roses ,Lil Skies,Landon Cube,1713795,1/12/2018
18722,Icon,Jaden,,1710412,1/12/2018
18723,do re mi,blackbear,,1708449,1/12/2018
18724,Passionfruit,Drake,,1701407,1/12/2018
18725,Tunnel Vision,Kodak Black,,1694705,1/12/2018
18726,The Race,Tay-K,,1680632,1/12/2018
18727,LOYALTY.,Kendrick Lamar,,1669562,1/12/2018
18728,Modern Slavery,Huncho Jack,,1666931,1/12/2018
18729,Come Alive,Hugh Jackman,,1637167,1/12/2018
18730,...Ready For It?,Taylor Swift,,1622079,1/12/2018
18731,No Role Modelz,J. Cole,,1592429,1/12/2018
18732,Love Scars,Trippie Redd,,1583728,1/12/2018
18733,wokeuplikethis*,Playboi Carti,,1583435,1/12/2018
18734,From Now On,Hugh Jackman,,1576833,1/12/2018
18735,Pills & Automobiles ,Chris Brown,"Yo Gotti, A Boogie Wit Da Hoodie, Kodak Black",1568534,1/12/2018
18736,Black & Chinese,Huncho Jack,,1567787,1/12/2018
18737,The Way Life Goes ,Lil Uzi Vert,"Nicki Minaj, Oh Wonder",1550003,1/12/2018
18738,Look At Me!,XXXTENTACION,,1537449,1/12/2018
18739,Something Just Like This,"The Chainsmokers, Coldplay",,1525089,1/12/2018
18740,Closer,The Chainsmokers,,1522209,1/12/2018
18741,KOODA,6ix9ine,,1517198,1/12/2018
18742,T-Shirt,Migos,,1501830,1/12/2018
18743,Unforgettable,Thomas Rhett,,1497973,1/12/2018
18744,Sucker for You,Matt Terry,,1490807,1/12/2018
18745,beibs in the trap,Travis Scott,,1465946,1/12/2018
18746,There's Nothing Holdin' Me Back,Shawn Mendes,,1460160,1/12/2018
18747,Fake Love,Drake,,1457879,1/12/2018
18748,Slow Hands,Niall Horan,,1457857,1/12/2018
18749,Starboy,The Weeknd,,1448094,1/12/2018
18750,20 Min,Lil Uzi Vert,,1437753,1/12/2018
18751,Lemon,N.E.R.D,,1435805,1/12/2018
18752,All Falls Down ,Alan Walker,Juliander,1433607,1/12/2018
18753,PRBLMS,6LACK,,1431986,1/12/2018
18754,Caroline,Amine,,1429040,1/12/2018
18755,Praying,Kesha,,1428118,1/12/2018
18756,Tightrope,Michelle Williams,,1421904,1/12/2018
18757,Greatest Love Story,LANCO,,1416416,1/12/2018
18758,Die For You,The Weeknd,,1410265,1/12/2018
18759,Don't,Bryson Tiller,,1405568,1/12/2018
18760,Wild Thoughts ,DJ Khaled,"Rihanna, Bryson Tiller",1405347,1/12/2018
18761,No Option,Post Malone,,1404404,1/12/2018
18762,Se Preparó,Ozuna,,1394352,1/12/2018
18763,In Case You Didn't Know,Brett Young,,1390749,1/12/2018
18764,Issues,Julia Michaels,,1386971,1/12/2018
18765,Yours,Russell Dickerson,,1376080,1/12/2018
18766,Broccoli ,DRAM,Lil Yachty,1357126,1/12/2018
18767,Stay,"Zedd, Alessia Cara",,1356040,1/12/2018
18768,Glorious ,Macklemore,Skylar Grey,1352221,1/12/2018
18769,You Broke Up with Me,Walker Hayes,,1350906,1/12/2018
18770,Money Longer,Lil Uzi Vert,,1343948,1/12/2018
18771,Exchange,Bryson Tiller,,1343059,1/12/2018
18772,First Day Out,Tee Grizzley,,1342572,1/12/2018
18773,Myself,NAV,,1339080,1/12/2018
18774,Poles 1469,Trippie Redd,,1336349,1/12/2018
18775,One Dance,Drake,,1334327,1/12/2018
18776,Craving You,Thomas Rhett,,1331187,1/12/2018
18777,Bring It Back ,"Trouble, Drake, Mike WiLL Made-It, Drake, Mike WiLL Made-It",,1330606,1/12/2018
18778,Saved,Khalid,,1327023,1/12/2018
18779,X ,21 Savage,Future,1317977,1/12/2018
18780,When It Rains It Pours,Luke Combs,,1312635,1/12/2018
18781,Heartache On The Dance Floor,Jon Pardi,,1308623,1/12/2018
18782,Criminal,Natti Natasha,,1304797,1/12/2018
18783,Anywhere,Rita Ora,,1304729,1/12/2018
18784,Portland,Drake,,1303804,1/12/2018
18785,Mayores,Becky G,,1300513,1/12/2018
18786,I Don't Wanna Live Forever,"Zayn, Taylor Swift",,1299033,1/12/2018
18787,Eye 2 Eye,Huncho Jack,,1295916,1/12/2018
18788,Havana - Remix,Camila Cabello,,1276913,1/12/2018
18789,Danger,"Migos, Marshmello",,1276157,1/12/2018
18790,So Good (& Metro Boomin),Big Sean,,1273030,1/12/2018
18791,Motorcycle Patches,Huncho Jack,,1272767,1/12/2018
18792,pick up the phone,"Young Thug, Travis Scott",,1270760,1/12/2018
18793,Now Or Never,Halsey,,1263910,1/12/2018
18794,Good Old Days ,Macklemore,Kesha,1253378,1/12/2018
18795,rockstar,Post Malone,,17453592,9/22/2017
18796,1-800-273-8255,Logic,,10574753,9/22/2017
18797,Bodak Yellow,Cardi B,,8801451,9/22/2017
18798,Bank Account,21 Savage,,8238551,9/22/2017
18799,Too Good At Goodbyes - Edit,Sam Smith,,7699622,9/22/2017
18800,XO TOUR Llif3,Lil Uzi Vert,,7054746,9/22/2017
18801,Young Dumb & Broke,Khalid,,6982370,9/22/2017
18802,Jocelyn Flores,XXXTENTACION,,6768283,9/22/2017
18803,Look What You Made Me Do,Taylor Swift,,6745868,9/22/2017
18804,Unforgettable,French Montana,,6382381,9/22/2017
18805,Silence,Marshmello,,6330353,9/22/2017
18806,Sorry Not Sorry,Demi Lovato,,6176035,9/22/2017
18807,HUMBLE.,Kendrick Lamar,,5720823,9/22/2017
18808,The Way Life Goes ,Lil Uzi Vert,Oh Wonder,5531448,9/22/2017
18809,Havana,Camila Cabello,,5479225,9/22/2017
18810,Mi Gente,J Balvin,,5272862,9/22/2017
18811,Fuck Love ,XXXTENTACION,Trippie Redd,5243072,9/22/2017
18812,What Lovers Do ,Maroon 5,SZA,5078932,9/22/2017
18813,Congratulations,Post Malone,,4990786,9/22/2017
18814,...Ready For It?,Taylor Swift,,4769905,9/22/2017
18815,Dusk Till Dawn,ZAYN,,4767892,9/22/2017
18816,BUTTERFLY EFFECT,Travis Scott,,4759629,9/22/2017
18817,Rake It Up,Yo Gotti,,4703981,9/22/2017
18818,I Get The Bag ,Gucci Mane,Migos,4696769,9/22/2017
18819,New Rules,Dua Lipa,,4538438,9/22/2017
18820,Feel It Still,Portugal. The Man,,4522593,9/22/2017
18821,Location,Khalid,,4334427,9/22/2017
18822,Friends ,"Justin Bieber, BloodPop",,4250751,9/22/2017
18823,Strip That Down,Liam Payne,,4204144,9/22/2017
18824,Love Galore ,SZA,Travis Scott,4182212,9/22/2017
